1061, 0, 512
1063, 0, 512
1065, 0, 512
1067, 0, 512
1069, 0, 512
1071, 0, 512
1075, 0, 512
1077, 0, 512
1079, 0, 512
1081, 0, 512
1082, 0, 512
1084, 0, 512
1086, 0, 512
1088, 0, 512
1090, 0, 512
1091, 0, 512
1093, 0, 512
1095, 0, 512
1097, 0, 512
1098, 0, 512
1100, 0, 512
1102, 0, 512
1104, 0, 512
1106, 0, 512
1107, 0, 512
1110, 0, 512
1112, 0, 512
1114, 0, 512
1115, 0, 512
1117, 0, 512
1119, 0, 512
1121, 0, 512
1123, 0, 512
1124, 0, 512
1126, 0, 512
1128, 0, 512
1130, 0, 512
1131, 0, 512
1133, 0, 512
1135, 0, 512
1137, 0, 512
1139, 0, 512
1140, 0, 512
1145, 0, 512
1147, 0, 512
1148, 0, 512
1150, 0, 512
1153, 0, 512
1155, 0, 512
1156, 0, 512
1158, 0, 512
1160, 0, 512
1162, 0, 512
1164, 0, 512
1165, 0, 512
1167, 0, 512
1169, 0, 512
1171, 0, 512
1172, 0, 512
1174, 0, 512
1176, 0, 512
1178, 0, 512
1180, 0, 512
1181, 0, 512
1183, 0, 512
1185, 0, 512
1187, 0, 512
1188, 0, 512
1190, 0, 512
1192, 0, 512
1195, 0, 512
1197, 0, 512
1198, 0, 512
1200, 0, 512
1202, 0, 512
1204, 0, 512
1205, 0, 512
1207, 0, 512
1209, 0, 512
1213, 0, 512
1215, 0, 512
1217, 0, 512
1219, 0, 512
1221, 0, 512
1222, 0, 512
1224, 0, 512
1226, 0, 512
1228, 0, 512
1229, 0, 512
1231, 0, 512
1233, 0, 512
1235, 0, 512
1238, 0, 512
1239, 0, 512
1241, 0, 512
1243, 0, 512
1245, 0, 512
1246, 0, 512
1248, 0, 512
1250, 0, 512
1252, 0, 512
1254, 0, 512
1255, 0, 512
1257, 0, 512
1259, 0, 512
1261, 0, 512
1262, 0, 512
1264, 0, 512
1266, 0, 512
1268, 0, 512
1270, 0, 512
1271, 0, 512
1273, 0, 512
1275, 0, 512
1277, 0, 512
1278, 0, 512
1284, 0, 512
1286, 0, 512
1287, 0, 512
1289, 0, 512
1291, 0, 512
1293, 0, 512
1295, 0, 512
1296, 0, 512
1298, 0, 512
1300, 0, 512
1302, 0, 512
1303, 0, 512
1305, 0, 512
1307, 0, 512
1309, 0, 512
1311, 0, 512
1312, 0, 512
1314, 0, 512
1316, 0, 512
1318, 0, 512
1319, 0, 512
1321, 0, 512
1324, 0, 512
1326, 0, 512
1327, 0, 512
1329, 0, 512
1331, 0, 512
1333, 0, 512
1335, 0, 512
1336, 0, 512
1338, 0, 512
1340, 0, 512
1342, 0, 512
1343, 0, 512
1345, 0, 512
1347, 0, 512
1351, 0, 512
1353, 0, 512
1355, 0, 512
1357, 0, 512
1359, 0, 512
1360, 0, 512
1362, 0, 512
1364, 0, 512
1367, 0, 512
1368, 0, 512
1370, 0, 512
1372, 0, 512
1374, 0, 512
1376, 0, 512
1377, 0, 512
1379, 0, 512
1381, 0, 512
1383, 0, 512
1384, 0, 512
1386, 0, 512
1388, 0, 512
1390, 0, 512
1392, 0, 512
1393, 0, 512
1395, 0, 512
1397, 0, 512
1399, 0, 512
1400, 0, 512
1402, 0, 512
1404, 0, 512
1406, 0, 512
1409, 0, 512
1410, 0, 512
1412, 0, 512
1414, 0, 512
1416, 0, 512
1417, 0, 512
1422, 0, 512
1424, 0, 512
1425, 0, 512
1427, 0, 512
1429, 0, 512
1431, 0, 512
1433, 0, 512
1434, 0, 512
1436, 0, 512
1438, 0, 512
1440, 0, 512
1441, 0, 512
1443, 0, 512
1445, 0, 512
1447, 0, 512
1449, 0, 512
1451, 0, 512
1453, 0, 512
1455, 0, 512
1457, 0, 512
1458, 0, 512
1460, 0, 512
1462, 0, 512
1464, 0, 512
1466, 0, 512
1467, 0, 512
1469, 0, 512
1471, 0, 512
1473, 0, 512
1474, 0, 512
1476, 0, 512
