Current, MR_Crater, MR_Peak, MinCrater, MaxPeak, Average, Rising, State, Acceleration
10.650316776971987, 17.673000000000002, 0, 10.731553285218741, 0, 10.650316776971987, 1, 2, 1.0032248
10.656703347464767, 17.673000000000002, 0, 10.731553285218741, 0, 10.656703347464767, 1, 2, 1.0032248
10.661649113494772, 17.673000000000002, 0, 10.731553285218741, 0, 10.661649113494772, 1, 2, 1.0032248
10.664785750259941, 17.673000000000002, 0, 10.731553285218741, 0, 10.664785750259941, 1, 2, 1.0032248
10.665839612728043, 17.673000000000002, 0, 10.731553285218741, 0, 10.665839612728043, 1, 2, 1.0032248
10.664646735735714, 17.673000000000002, 0, 10.731553285218741, 0, 10.664646735735714, 1, 2, 1.0100745
10.661162108382122, 17.673000000000002, 0, 10.731553285218741, 0, 10.661162108382122, 1, 2, 1.0100745
10.655462555174216, 17.673000000000002, 0, 10.731553285218741, 0, 10.655462555174216, 1, 2, 1.0100745
10.647742911603412, 17.673000000000002, 0, 10.731553285218741, 0, 10.647742911603412, 1, 2, 1.0005034
10.638305566180238, 17.673000000000002, 0, 10.731553285218741, 0, 10.638305566180238, 1, 2, 1.0005034
10.627543830163496, 17.673000000000002, 0, 10.731553285218741, 0, 10.627543830163496, 1, 2, 1.0005034
10.615919965891967, 17.673000000000002, 0, 10.731553285218741, 0, 10.615919965891967, 1, 2, 1.0005034
10.603939031995331, 17.673000000000002, 0, 10.731553285218741, 0, 10.603939031995331, 1, 2, 1.0005034
10.592119969198201, 17.673000000000002, 0, 10.731553285218741, 0, 10.592119969198201, 1, 2, 1.0005034
10.580965538545016, 17.673000000000002, 0, 10.731553285218741, 0, 10.580965538545016, 1, 2, 1.0005034
10.570932824166016, 17.673000000000002, 0, 10.731553285218741, 0, 10.570932824166016, 1, 2, 1.0005034
10.562406019796223, 17.673000000000002, 0, 10.731553285218741, 0, 10.562406019796223, 1, 2, 1.0005034
10.555673131750005, 17.673000000000002, 0, 10.731553285218741, 0, 10.555673131750005, 1, 2, 1.0027008
10.550908055110126, 17.673000000000002, 0, 10.731553285218741, 0, 10.550908055110126, 1, 2, 1.0027008
10.548159222659976, 17.673000000000002, 0, 10.731553285218741, 0, 10.548159222659976, 1, 2, 1.0027008
10.547345699040099, 17.673000000000002, 0, 10.731553285218741, 0, 10.547345699040099, 1, 2, 0.9942484
10.548261209876447, 17.673000000000002, 0, 10.731553285218741, 0, 10.548261209876447, 1, 2, 0.9942484
10.55058617340921, 17.673000000000002, 0, 10.731553285218741, 0, 10.55058617340921, 1, 2, 0.9942484
10.553907358229221, 17.673000000000002, 0, 10.731553285218741, 0, 10.553907358229221, 1, 2, 0.9942484
10.557744344095093, 17.673000000000002, 0, 10.731553285218741, 0, 10.557744344095093, 1, 2, 0.9942484
10.561581533382155, 17.673000000000002, 0, 10.731553285218741, 0, 10.561581533382155, 1, 2, 0.9942484
10.564904069116457, 17.673000000000002, 0, 10.731553285218741, 0, 10.564904069116457, 1, 2, 1.00225
10.567235682773013, 17.673000000000002, 0, 10.731553285218741, 0, 10.567235682773013, 1, 2, 1.00225
10.56817624198401, 17.673000000000002, 0, 10.731553285218741, 0, 10.56817624198401, 1, 2, 1.00225
10.567436615112076, 17.673000000000002, 0, 10.731553285218741, 0, 10.567436615112076, 1, 2, 1.0025543
10.56486843452369, 17.673000000000002, 0, 10.731553285218741, 0, 10.56486843452369, 1, 2, 1.0025543
10.56048643831056, 17.673000000000002, 0, 10.731553285218741, 0, 10.56048643831056, 1, 2, 1.0025543
10.554481311189637, 17.673000000000002, 0, 10.731553285218741, 0, 10.554481311189637, 1, 2, 1.0025543
10.54722133269376, 17.673000000000002, 0, 10.731553285218741, 0, 10.54722133269376, 1, 2, 1.0025543
10.539241669454551, 17.673000000000002, 0, 10.731553285218741, 0, 10.539241669454551, 1, 2, 1.0025543
10.531220803487985, 17.673000000000002, 0, 10.731553285218741, 0, 10.531220803487985, 1, 2, 1.0025543
10.523944344439721, 17.673000000000002, 0, 10.731553285218741, 0, 10.523944344439721, 1, 2, 1.0025543
10.518257294690594, 17.673000000000002, 0, 10.731553285218741, 0, 10.518257294690594, 1, 2, 1.0016508
10.51500667647957, 17.673000000000002, 0, 10.731553285218741, 0, 10.51500667647957, 1, 2, 1.0016508
10.514977236714719, 17.673000000000002, 0, 10.731553285218741, 0, 10.514977236714719, 1, 2, 1.0016508
10.518823660434164, 17.673000000000002, 0, 10.731553285218741, 0, 10.518823660434164, 1, 2, 1.0016508
10.527003289915639, 17.673000000000002, 0, 10.731553285218741, 0, 10.527003289915639, 1, 2, 1.0016508
10.539713709034583, 17.673000000000002, 0, 10.731553285218741, 0, 10.539713709034583, 1, 2, 0.999051
10.556839665923315, 17.673000000000002, 0, 10.731553285218741, 0, 10.556839665923315, 1, 2, 0.999051
10.577913638482897, 17.673000000000002, 0, 10.731553285218741, 0, 10.577913638482897, 1, 2, 0.999051
10.602093880822212, 17.673000000000002, 0, 10.731553285218741, 0, 10.602093880822212, 1, 2, 0.999051
10.628163027926883, 17.673000000000002, 0, 10.731553285218741, 0, 10.628163027926883, 1, 2, 0.999051
10.654549305815202, 17.673000000000002, 0, 10.731553285218741, 0, 10.654549305815202, 1, 2, 0.99955606
10.679371141586486, 17.673000000000002, 0, 10.731553285218741, 0, 10.679371141586486, 1, 2, 0.99955606
10.70050455846731, 17.673000000000002, 0, 10.731553285218741, 0, 10.70050455846731, 1, 2, 0.99955606
10.715671258250989, 17.673000000000002, 0, 10.731553285218741, 0, 10.715671258250989, 1, 2, 1.0054154
10.722543832395544, 17.673000000000002, 0, 10.731553285218741, 0, 10.722543832395544, 1, 2, 1.0054154
10.718863204448663, 17.673000000000002, 0, 10.731553285218741, 0, 10.718863204448663, 1, 2, 1.0054154
10.702562290433416, 17.673000000000002, 0, 10.731553285218741, 0, 10.702562290433416, 1, 2, 1.0054154
10.671889062105738, 17.673000000000002, 0, 10.731553285218741, 0, 10.671889062105738, 1, 2, 1.0054154
10.625521786733167, 17.673000000000002, 0, 10.731553285218741, 0, 10.625521786733167, 1, 2, 1.0054154
10.56266925003342, 17.673000000000002, 0, 10.731553285218741, 0, 10.56266925003342, 1, 2, 1.0054154
10.483149271936531, 17.673000000000002, 0, 10.731553285218741, 0, 10.483149271936531, 1, 2, 1.0054154
10.38743979168648, 17.673000000000002, 0, 10.731553285218741, 0, 10.38743979168648, 1, 2, 1.00065
10.27669818941927, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 10.27669818941927, 0, 2, 1.00065
10.152746252495502, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 10.152746252495502, 0, 2, 1.00065
10.018020183471231, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 10.018020183471231, 0, 2, 1.0058632
9.87548715590373, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 9.87548715590373, 0, 2, 1.0058632
9.72853201231086, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 9.72853201231086, 0, 2, 1.0058632
9.58081961896974, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 9.58081961896974, 0, 2, 1.0058632
9.436140005203164, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 9.436140005203164, 0, 2, 1.0058632
9.298244599283993, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 9.298244599283993, 0, 2, 1.0058632
9.170682537167462, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 9.170682537167462, 0, 2, 1.0058632
9.056646109535066, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 9.056646109535066, 0, 2, 1.0058632
8.958833915384401, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 8.958833915384401, 0, 2, 0.9983129000000001
8.879339238936334, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 8.879339238936334, 0, 2, 0.9983129000000001
8.819569634619096, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 8.819569634619096, 0, 2, 0.9983129000000001
8.78020180098187, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 8.78020180098187, 0, 2, 0.9983129000000001
8.761173682918747, 17.673000000000002, 19.320999999999998, 10.731553285218741, 10.38743979168648, 8.761173682918747, 0, 2, 0.9983129000000001
8.761713511353232, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 8.761713511353232, 1, 2, 0.9511025
8.780403321907544, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 8.780403321907544, 1, 2, 0.9511025
8.815272531482936, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 8.815272531482936, 1, 2, 0.9511025
8.863915517455812, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 8.863915517455812, 1, 2, 0.9511025
8.923625934570222, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 8.923625934570222, 1, 2, 0.9511025
8.991539783130301, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 8.991539783130301, 1, 2, 0.9511025
9.064779036805504, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.064779036805504, 1, 2, 0.8754511999999999
9.14058794162229, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.14058794162229, 1, 2, 0.8754511999999999
9.216454868537602, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.216454868537602, 1, 2, 0.8754511999999999
9.290213770496022, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.290213770496022, 1, 2, 0.89235854
9.36012076849303, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.36012076849303, 1, 2, 0.89235854
9.424903062031964, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.424903062031964, 1, 2, 0.89235854
9.483779112344958, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.483779112344958, 1, 2, 0.89235854
9.536450767564046, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.536450767564046, 1, 2, 0.89235854
9.583069581834303, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.583069581834303, 1, 2, 0.89235854
9.624180934344183, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.624180934344183, 1, 2, 0.89235854
9.66065060880416, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.66065060880416, 1, 2, 0.90973526
9.69357920210834, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.69357920210834, 1, 2, 0.90973526
9.72421007114597, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.72421007114597, 1, 2, 0.90973526
9.753836502457382, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.753836502457382, 1, 2, 0.90973526
9.78371342727631, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.78371342727631, 1, 2, 0.90973526
9.814978350875538, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.814978350875538, 1, 2, 0.90973526
9.84858528176172, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.84858528176172, 1, 2, 0.9259058000000001
9.885254405041177, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.885254405041177, 1, 2, 0.9259058000000001
9.925439121836337, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.925439121836337, 1, 2, 0.9259058000000001
9.969310949030929, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 9.969310949030929, 1, 2, 0.9259058000000001
10.016761711453634, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.016761711453634, 1, 2, 0.9259058000000001
10.06742152279353, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.06742152279353, 1, 2, 0.9502533999999999
10.120690289985005, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.120690289985005, 1, 2, 0.9502533999999999
10.17577992108008, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.17577992108008, 1, 2, 0.9502533999999999
10.231764084769916, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.231764084769916, 1, 2, 0.9502533999999999
10.287632260153343, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.287632260153343, 1, 2, 0.96223056
10.342344912021376, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.342344912021376, 1, 2, 0.96223056
10.394886900508215, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.394886900508215, 1, 2, 0.96223056
10.444316645038988, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.444316645038988, 1, 2, 0.96223056
10.489809065487021, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.489809065487021, 1, 2, 0.96223056
10.530690870851034, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.530690870851034, 1, 2, 0.96223056
10.566467312455368, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.566467312455368, 1, 2, 0.96223056
10.596840025694284, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.596840025694284, 1, 2, 0.96223056
10.621716021773478, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.621716021773478, 1, 2, 1.0087
10.641208239653661, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.641208239653661, 1, 2, 1.0087
10.655628320695525, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.655628320695525, 1, 2, 1.0087
10.665472427204167, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.665472427204167, 1, 2, 0.92938703
10.671401003030141, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.671401003030141, 1, 2, 0.92938703
10.67421338814441, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.67421338814441, 1, 2, 0.92938703
10.67481817222299, 19.595, 19.320999999999998, 8.761173682918747, 10.38743979168648, 10.67481817222299, 1, 2, 0.92938703
10.674200128567133, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.674200128567133, 0, 2, 0.92938703
10.67338453156598, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.67338453156598, 0, 2, 0.92938703
10.673399647010278, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.673399647010278, 0, 2, 0.92938703
10.675238207703224, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.675238207703224, 0, 2, 0.92938703
10.679818752447954, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.679818752447954, 0, 2, 0.9749179
10.687947811796073, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.687947811796073, 0, 2, 0.9749179
10.700284057620262, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.700284057620262, 0, 2, 0.9749179
10.71730567651819, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.71730567651819, 0, 2, 0.9749179
10.739282353911847, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.739282353911847, 0, 2, 0.9749179
10.76625333731572, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.76625333731572, 0, 2, 1.0091565
10.79801305380864, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.79801305380864, 0, 2, 1.0091565
10.834105661464003, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.834105661464003, 0, 2, 1.0091565
10.87382969735384, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.87382969735384, 0, 2, 1.0091565
10.916253635971463, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.916253635971463, 0, 2, 1.0091565
10.96024269469656, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.96024269469656, 0, 2, 1.0091565
11.004496634926717, 19.595, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.004496634926717, 0, 2, 1.0228653
11.047597640919632, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.047597640919632, 1, 2, 1.0228653
11.088066658345904, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.088066658345904, 1, 2, 1.0228653
11.124425895842915, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.124425895842915, 1, 2, 1.0283068000000002
11.155264595354671, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.155264595354671, 1, 2, 1.0283068000000002
11.179304720088771, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.179304720088771, 1, 2, 1.0283068000000002
11.195462945340035, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.195462945340035, 1, 2, 1.0283068000000002
11.202905307711097, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.202905307711097, 1, 2, 1.0283068000000002
11.2010910956149, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.2010910956149, 1, 2, 1.0283068000000002
11.189803050789315, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.189803050789315, 1, 2, 1.0283068000000002
11.169161676882432, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.169161676882432, 1, 2, 1.0283068000000002
11.139622375069662, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.139622375069662, 1, 2, 1.0135413
11.101955187036475, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.101955187036475, 1, 2, 1.0135413
11.057208046882316, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.057208046882316, 1, 2, 1.0135413
11.00665554164551, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 11.00665554164551, 1, 2, 1.0135413
10.951736170124493, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.951736170124493, 1, 2, 1.0135413
10.893981892586282, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.893981892586282, 1, 2, 1.0646613
10.834944313992604, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.834944313992604, 1, 2, 1.0646613
10.776122093531104, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.776122093531104, 1, 2, 1.0646613
10.718894099402105, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.718894099402105, 1, 2, 1.0646613
10.664462430871957, 20.723999999999997, 20.435000000000002, 8.761173682918747, 10.67481817222299, 10.664462430871957, 1, 2, 1.0646613
10.613808735462118, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.613808735462118, 0, 2, 1.0671532
10.567666306677786, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.567666306677786, 0, 2, 1.0671532
10.5265093249229, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.5265093249229, 0, 2, 1.0671532
10.490559383133796, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.490559383133796, 0, 2, 1.0308959999999998
10.459808208810728, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.459808208810728, 0, 2, 1.0308959999999998
10.434054346153223, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.434054346153223, 0, 2, 1.0308959999999998
10.41295058086125, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.41295058086125, 0, 2, 1.0308959999999998
10.396058148927418, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.396058148927418, 0, 2, 1.0308959999999998
10.38290332527243, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.38290332527243, 0, 2, 1.0308959999999998
10.37303187282348, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.37303187282348, 0, 2, 1.0308959999999998
10.366057057909929, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.366057057909929, 0, 2, 1.0308959999999998
10.361697488674281, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.361697488674281, 0, 2, 1.0073636000000001
10.359801869916371, 20.723999999999997, 21.088, 8.761173682918747, 10.67481817222299, 10.359801869916371, 0, 2, 1.0073636000000001
10.360358828477437, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.360358828477437, 1, 2, 1.0073636000000001
10.363491167874399, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.363491167874399, 1, 2, 1.0073636000000001
10.369435166952915, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.369435166952915, 1, 2, 0.9972877
10.378506746947783, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.378506746947783, 1, 2, 0.9972877
10.391057398938331, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.391057398938331, 1, 2, 0.9972877
10.407423603879089, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.407423603879089, 1, 2, 0.9972877
10.427874022293857, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.427874022293857, 1, 2, 0.9972877
10.452558935977075, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.452558935977075, 1, 2, 0.9972877
10.481466272845804, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.481466272845804, 1, 2, 0.9972877
10.514388050827204, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.514388050827204, 1, 2, 0.9972877
10.550900277976531, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.550900277976531, 1, 2, 1.019703
10.590358309246627, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.590358309246627, 1, 2, 1.019703
10.631908469855919, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.631908469855919, 1, 2, 1.019703
10.674515507147055, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.674515507147055, 1, 2, 1.019703
10.7170042268246, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.7170042268246, 1, 2, 1.019703
10.758112600262784, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.758112600262784, 1, 2, 0.9647316999999999
10.796552779246966, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.796552779246966, 1, 2, 0.9647316999999999
10.8310758858639, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.8310758858639, 1, 2, 0.9647316999999999
10.860536197074863, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.860536197074863, 1, 2, 0.9647316999999999
10.883950427978942, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.883950427978942, 1, 2, 0.9647316999999999
10.900548220251611, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.900548220251611, 1, 2, 0.9140493000000001
10.909810623294636, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.909810623294636, 1, 2, 0.9140493000000001
10.911494255111547, 21.326, 21.088, 8.761173682918747, 10.67481817222299, 10.911494255111547, 1, 2, 0.9140493000000001
10.905639872598774, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.905639872598774, 0, 2, 0.9140493000000001
10.892565183126802, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.892565183126802, 0, 3, 1.1657198999999998
10.872842805838298, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.872842805838298, 0, 3, 1.1657198999999998
10.847265262208962, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.847265262208962, 0, 3, 1.1657198999999998
10.816799672680524, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.816799672680524, 0, 3, 1.1657198999999998
10.782535407406213, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.782535407406213, 0, 3, 1.1657198999999998
10.745628251788434, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.745628251788434, 0, 3, 1.1657198999999998
10.707244690296713, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.707244690296713, 0, 3, 1.1657198999999998
10.668509695070197, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.668509695070197, 0, 3, 1.0658290000000001
10.630460958631453, 21.326, 21.744999999999997, 8.761173682918747, 10.911494255111547, 10.630460958631453, 0, 3, 1.0658290000000001
